lx,ly,lz,dlx_dt,dly_dt,dlz_dt
-0.5246181578278238,0.6111245561204642,-0.5156873570542024,0.052524867862780794,0.18035930084858326,0.16030351941763224
-0.5235678512327976,0.6147169184314414,-0.5124750727510944,0.052504516249080244,0.17887698176710803,0.16092300804979834
-0.522518028028367,0.6182796379675152,-0.5092505125198157,0.052476537085920524,0.1773950490495262,0.16153112860043933
-0.5214688402654204,0.6218127239874546,-0.506013902734998,0.052440980539195325,0.17591365534493247,0.16212798002000994
-0.5204204389822916,0.6253161887729752,-0.5027654677774326,0.05239789769287437,0.1744329502972458,0.16271366273198265
-0.5193729741867328,0.6287900475685425,-0.49950543000521536,0.05234734051562076,0.1729530805361544,0.16328827857234554
-0.5183265948385519,0.6322343185210095,-0.4962340097260985,0.05228936182768798,0.17147418966960634,0.16385193072953363
-0.5172814488329097,0.6356490226191197,-0.49295142517103807,0.05222401526811209,0.1699964182778148,0.16440472368482062
-0.5162376829842693,0.6390341836329045,-0.48965789246892943,0.05215135526221515,0.1685199039087471,0.16494676315319737
-0.5151954430109931,0.6423898280530057,-0.4863536256225197,0.05207143698943441,0.16704478107506449,0.16547815602476196
-0.5141548735205789,0.6457159850299502,-0.48303883648548745,0.05198431635149127,0.16557118125248227,0.16599901030664502
-0.5131161179955299,0.6490126863134068,-0.4797137347406781,0.05189004994091409,0.16409923287951605,0.16650943506549296
-0.5120793187798506,0.6522799661914503,-0.47637852787948387,0.051788695009927097,0.1626290613585828,0.16700954037053092
-0.51104461706616,0.6555178614298623,-0.4730334211823568,0.051680309439718325,0.16116078905842207,0.16749943723722607
-0.5100121528834171,0.6587264112114922,-0.46967861770044195,0.05156495171009777,0.15969453531780653,0.1679792375715701
-0.5089820650852482,0.6619056570757054,-0.4663143182383188,0.05144268086955733,0.1582304164505061,0.16844905411500033
-0.5079544913388696,0.6650556428579432,-0.46294072133783776,0.05131355650574261,0.15676854575147386,0.16890900038997572
-0.5069295681145959,0.6681764146294183,-0.4595580232630383,0.05117763871634663,0.15530903350421962,0.1693591906462251
-0.5059074306759266,0.6712680206369696,-0.45616641798613544,0.05103498808043494,0.15385198698933772,0.16979973980768207
-0.5048882130702019,0.6743305112430977,-0.4527660971745604,0.050885665630210575,0.15239751049415545,0.17023076342012167
-0.5038720481198187,0.677363938866206,-0.44935725017904155,0.050729732823227125,0.15094570532346896,0.17065237759951143
-0.502859067413997,0.680368357921066,-0.4459400640227109,0.05056725151505781,0.14949666981133233,0.1710646989810899
-0.50184940130109,0.6833438247595283,-0.44251472339122183,0.05039828393242701,0.14805049933386807,0.1714678446691831
-0.5008431788814248,0.6862903976115011,-0.43908141062386286,0.05022289264681161,0.1466072863230638,0.1718619321877706
-0.49984052800066825,0.6892081365262133,-0.43564030570565265,0.05004114054851713,0.14516712028152398,0.17224707943180956
-0.4988415752437049,0.6920971033137816,-0.4321915862604009,0.04985309082123529,0.14373008779814261,0.17262340461932602
-0.4978464459290202,0.6949573614871011,-0.42873542754471944,0.04965880691708707,0.14229627256466504,0.1729910262442813
-0.49685526410357717,0.6977889762040744,-0.4252720024429685,0.04945835253215593,0.14086575539310547,0.17335006303022008
-0.49586815253817756,0.7005920142101988,-0.42180148146312185,0.04925179158251573,0.1394386142339897,0.17370063388470597
-0.49488523272329793,0.703366543781525,-0.41832403273353574,0.04903918818075609,0.13801492419538958,0.17404285785455084
-0.4939066248653897,0.7061126346680048,-0.41483982200060465,0.04882060661300884,0.13659475756271844,0.17437685408184112
-0.492932447883634,0.7088303580372425,-0.41134901262728907,0.04859611131647791,0.135178183819257,0.17470274176076533
-0.49196281940714043,0.7115197864186626,-0.4078517655924984,0.04836576685747483,0.13376526966737712,0.17502064009524584
-0.49099785577258065,0.7141809936481104,-0.4043482394913134,0.048129637909961734,0.1323560790504352,0.17533066825737662
-0.4900376720222456,0.7168140548128947,-0.4008385905360314,0.047887789234603045,0.1309506731753033,0.17563294534666862
-0.48908238190251646,0.7194190461972898,-0.39732297255801896,0.04764028565832698,0.12954911053550938,0.17592759035010352
-0.4881320978627399,0.721996045228504,-0.39380153701035514,0.04738719205439712,0.12815144693495736,0.17621472210299566
-0.4871869310544962,0.7245451304231295,-0.3902744329712494,0.04712857332299447,0.12675773551219777,0.17649445925066207
-0.48624699133125066,0.727066381334082,-0.3867418071482184,0.04686449437230976,0.1253680267652213,0.17676692021089857
-0.4853123872483786,0.7295598784980417,-0.3832038038830044,0.04659502010014535,0.12398236857674688,0.17703222313726083
-0.48438322606355255,0.732025703383405,-0.3796605651572213,0.046320215376025986,0.12260080623997763,0.17729048588314747
-0.4834596137374827,0.7344639383387549,-0.3761122305987097,0.04604014502381705,0.1212233824847968,0.1775418259666824
