q1x,q1y,q1z,q2x,q2y,q2z,p1x,p1y,p1z,p2x,p2y,p2z,dq1x_dt,dq1y_dt,dq1z_dt,dq2x_dt,dq2y_dt,dq2z_dt,dp1x_dt,dp1y_dt,dp1z_dt,dp2x_dt,dp2y_dt,dp2z_dt
-0.854915868817932,0.08209093342841431,0.6978646444949033,-0.3977539935818715,1.8801998844288923,1.964000370854253,-0.4875683402098577,0.04797674107712611,-0.3643537908017281,0.4875683402098577,-0.04797674107712611,0.3643537908017281,-0.4875683402098577,0.04797674107712611,-0.3643537908017281,0.4875683402098577,-0.04797674107712611,0.3643537908017281,0.04034042662209208,0.1586669539294079,0.11172509810979911,-0.04034042662209208,-0.1586669539294079,-0.11172509810979911
-0.8597875181773684,0.0825865675345785,0.6942322790966969,-0.3928823442224352,1.8797042503227281,1.9676327362524593,-0.48716493594363675,0.04956341061642019,-0.3632365398206301,0.48716493594363675,-0.04956341061642019,0.3632365398206301,-0.48716493594363675,0.04956341061642019,-0.3632365398206301,0.48716493594363675,-0.04956341061642019,0.3632365398206301,0.04090929281200126,0.15745983896486399,0.1115727883832565,-0.04090929281200126,-0.15745983896486399,-0.1115727883832565
-0.8646550766075236,0.08309794762463919,0.690611070977329,-0.38801478579228,1.8791928702326675,1.9712539443718273,-0.4867558430155167,0.05113800900606883,-0.3621208119367975,0.4867558430155167,-0.05113800900606883,0.3621208119367975,-0.4867558430155167,0.05113800900606883,-0.3621208119367975,0.4867558430155167,-0.05113800900606883,0.3621208119367975,0.04146732767074743,0.15625883526582243,0.11141491536400935,-0.04146732767074743,-0.15625883526582243,-0.11141491536400935
-0.8695184883049117,0.08362495359822647,0.6870010043494974,-0.3831513740948919,1.87866586425908,1.974864010999659,-0.48634116973880925,0.05270059735872706,-0.3610066627831574,0.48634116973880925,-0.05270059735872706,0.3610066627831574,-0.48634116973880925,0.05270059735872706,-0.3610066627831574,0.48634116973880925,-0.05270059735872706,0.3610066627831574,0.04201465995255458,0.1550640067119611,0.11125161366587798,-0.04201465995255458,-0.1550640067119611,-0.11125161366587798
-0.8743776985363045,0.08416746597248494,0.6834020628830324,-0.37829216386349906,1.8781233518848217,1.978462952466124,-0.4859210231392837,0.05425123742584667,-0.3598941466464986,0.4859210231392837,-0.05425123742584667,0.3598941466464986,-0.4859210231392837,0.05425123742584667,-0.3598941466464986,0.4859210231392837,-0.05425123742584667,0.3598941466464986,0.04255141811037236,0.1538754138908051,0.11108301601131478,-0.04255141811037236,-0.1538754138908051,-0.11108301601131478
-0.8792326536258863,0.08472536588813248,0.6798142297181685,-0.3734372087739173,1.8775654519691742,1.9820507856309877,-0.48549550895818,0.05578999156475472,-0.35878331648638545,0.48549550895818,-0.05578999156475472,0.35878331648638545,-0.48549550895818,0.05578999156475472,-0.35878331648638545,0.48549550895818,-0.05578999156475472,0.35878331648638545,0.043077730249554656,0.15269311417264894,0.11090925323208381,-0.043077730249554656,-0.15269311417264894,-0.11090925323208381
-0.8840833009424431,0.08529853511519729,0.6762374874786279,-0.36858656145736046,1.8769922827421095,1.9856275278705284,-0.4850647316556845,0.057316922706481206,-0.3576742239540646,0.4850647316556845,-0.057316922706481206,0.3576742239540646,-0.4850647316556845,0.057316922706481206,-0.3576742239540646,0.4850647316556845,-0.057316922706481206,0.3576742239540646,0.04359372408344104,0.15151716178475322,0.1107304542710925,-0.04359372408344104,-0.15151716178475322,-0.1107304542710925
-0.8889295888865917,0.08588685605844058,0.6726718182845144,-0.363740273513212,1.8764039617988661,1.989193197064642,-0.4846287944148501,0.05883209432432874,-0.3565669194113537,0.4846287944148501,-0.05883209432432874,0.3565669194113537,-0.4846287944148501,0.05883209432432874,-0.3565669194113537,0.4846287944148501,-0.05883209432432874,0.3565669194113537,0.044099526890798726,0.15034760788478388,0.11054674618532505,-0.044099526890798726,-0.15034760788478388,-0.11054674618532505
-0.8937714668780511,0.08649021176247235,0.6691172037650194,-0.35889839552175257,1.8758006060948345,1.9927478115841368,-0.48418779914594207,0.06033557040317658,-0.35546145194950046,0.48418779914594207,-0.06033557040317658,0.35546145194950046,-0.48418779914594207,0.06033557040317658,-0.35546145194950046,0.48418779914594207,-0.06033557040317658,0.35546145194950046,0.04459526547508251,0.14918450063346345,0.11035825414982964,-0.04459526547508251,-0.14918450063346345,-0.11035825414982964
-0.898608885342963,0.08710848591656746,0.6655736250709393,-0.35406097705684064,1.8751823319407392,1.996291390278217,-0.48374184649119123,0.06182741540951121,-0.3543578694080022,0.48374184649119123,-0.06182741540951121,0.3543578694080022,-0.48374184649119123,0.06182741540951121,-0.3543578694080022,0.48374184649119123,-0.06182741540951121,0.3543578694080022,0.045081066125470984,0.1480278852664086,0.11016510146271197,-0.045081066125470984,-0.1480278852664086,-0.11016510146271197
